"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","GFC_TREE_COVER","GFC_FOREST_GAIN","GFC_FOREST_LOSS","GFC_FOREST_LOSS_YEAR","GFC_DATA_MASK","class"
"824","7.26198298193054","-6.24703001708088","298","0.0134223825946924","2.02034619126846","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"131","7.3504263615678","-6.34035677349509","265","0.0103237589771153","3.19425677719059","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"397","7.1198224576056","-6.22559741895087","231","0.00607264915575197","1.39112333079321","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"688","7.35341064738379","-5.89732597923809","262","0.00543296288463732","3.09155722819858","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"813","7.00614829788777","-5.53839778523809","311","0.0495850331434272","1.07199303482521","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"507","7.21667609726973","-5.41902635261527","249","0.00564785838187954","1.09690244714496","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"223","7.38596649264904","-6.20714910663643","293","0.0074742257543396","1.58894674777423","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"656","6.92096050277702","-6.11355105151172","296","0.00894792107339938","4.54484460032308","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"639","6.98987037525514","-6.29098040818292","245","0.00368525277793255","3.25233091668138","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"540","7.51537597757842","-5.80210013185034","271","0.013644601406781","2.80667359056018","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"492","7.23268272119181","-5.47003051019048","216","0.00489658852811426","4.37349290507993","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"661","7.71369533498591","-5.70009181669992","208","0.00980507122732938","1.86557756551732","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"759","7.2332253186129","-6.31919547407559","290","0.00451715258922738","3.71350529202486","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"150","7.19795648624221","-6.1043268953545","199","0.00741160995005935","5.86823940622727","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"779","7.66784585290401","-6.0747553359093","233","0.00384649658507462","2.3051058321385","Woroba","Côte d'Ivoire",0,0,0,0,0,1
"279","7.46165883289075","-5.55467570786848","237","0.0101013648748435","0.536596972957742","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"546","7.51673247113113","-5.64393298362509","217","0.00661601074883082","6.0128416522595","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"579","6.95785712741097","-5.91089091476342","198","0.00917174851634023","0.510256270547858","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"83","7.18927492750481","-5.38511401380196","239","0.00328143637062661","4.28620287204564","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"63","7.60110637011025","-5.7158271419093","224","0.00475336004130078","2.11028272372304","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,110
"899","7.27907480069479","-6.34578274770521","256","0.00795319044769732","3.78233969569288","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"275","7.31841311372364","-5.57746479955102","219","0.00480816617295097","3.42804182265842","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"220","7.34445778993584","-5.66563688046561","205","0.00734328765588619","3.34653801441068","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"931","7.38569519393849","-6.35256521546788","261","0.010620462679602","2.46406534471705","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"178","7.11276869113147","-5.39542336480121","213","0.0158491224056112","6.16295661344062","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"602","6.93425413959367","-6.12765858445805","297","0.00959812881616821","4.1285984106914","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"608","7.0156437527568","-6.12250390895843","269","0.0117286677438489","1.98755244752277","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"39","7.0503699877064","-6.13552624706274","301","0.0101645617374208","5.30738965093569","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"697","7.34364389380421","-5.64773116557218","215","0.00764115941158416","3.72537009092469","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"61","7.23376791603398","-5.5641711627362","220","0.00546557754945041","1.1076615460876","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"31","6.99366855720275","-6.05576442617385","245","0.00857299562763052","0.079258713950763","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"822","7.00235011594015","-6.31268430502343","261","0.0063144276835672","4.26827006756242","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"203","7.04847089673259","-5.6526145423613","216","0.00931167902788255","4.17734823212187","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"565","7.391935064281","-5.41875505390476","213","0.0112661741362125","5.65095142063276","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"870","7.6181981888745","-6.41903339954195","283","0.00379142035477597","1.82394740854919","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"622","7.32031220469745","-6.33438820186395","282","0.00955758240404601","6.16922753419845","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"471","7.29752311301177","-5.9184872786576","247","0.00716444773751483","3.57189014292655","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"121","7.32926506214539","-6.40628236014815","251","0.011450750805363","5.73397403058307","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"425","7.37104506356913","-5.61327622933787","226","0.00739306906493346","5.06849226157566","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"851","7.21314921403266","-5.82461792482237","203","0.00369434952854721","4.41423483032963","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"48","7.62986403342788","-6.03053364609675","238","0.00683153752105691","3.26127907987278","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"792","7.59161091524121","-5.82271883384883","259","0.0122256829430299","1.42605141989086","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,110
"210","7.44673740381084","-6.32163716247014","298","0.00242752437100928","0.464348396132947","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"184","7.67788390519413","-5.76357571495843","238","0.0150418837269632","3.26847212303038","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"897","7.14451064026509","-6.35446430644142","267","0.00947784347118605","2.72878522359167","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"644","7.35585233577868","-6.0538653352003","196","0.00869414868760815","5.38637724093556","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"857","7.67924039874685","-5.7624905201164","238","0.0150418837269632","3.26847212303038","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"113","7.22155947405952","-5.93747818839305","196","0.00619156600631507","2.23123591935468","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"669","7.38569519393849","-6.36992833294029","271","0.00470845283186845","4.13312789906658","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"418","7.36751818033206","-5.96298026718065","267","0.00568757302956981","5.29304386134267","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"520","7.07044609228664","-6.29477859013001","274","0.0049553393096228","1.73579629297346","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"506","7.44348181928432","-5.9355790974195","267","0.0153334850141399","6.05068917729951","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"23","7.53545208215865","-6.29993326562963","306","0.00699663353779387","1.70693494127894","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"722","7.35232545254161","-6.06336079006803","194","0.00135789463729425","5.35514948496884","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"350","6.95215985448956","-6.43476872475132","257","0.00509804057223091","5.84308570158598","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"267","7.25981259224619","-6.1382392341678","214","0.008424662709395","1.932897080167","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"305","7.7204778027495","-6.11138066182766","275","0.0144163187226101","2.8250881488817","Woroba","Côte d'Ivoire",0,0,0,0,0,10
"56","7.44890779349519","-6.37616820328194","257","0.00956875494534358","2.17372753641705","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"41","6.93316894475149","-5.97898689110053","233","0.0077381417518962","1.58832762400225","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"891","7.29182584009035","-6.07095715396221","225","0.0120030971782751","5.36878097635133","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"352","7.25845609869347","-6.37101352778231","272","0.00479931859184274","0.786067199600746","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"215","6.9369671266991","-6.3113278114709","253","0.0093373380066917","0.620548220777744","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"372","7.42069272759864","-5.50394284900378","210","0.00944909144047853","0.36774180839503","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"221","7.39410545396535","-5.87914896563416","261","0.010523653121861","1.15972509686625","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"774","7.24760415027172","-6.40492586659562","266","0.0143837100525466","3.69877573392754","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"66","7.20012687592656","-6.33113261733787","267","0.00584733002835665","0.0697385541039912","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"729","7.30322038593319","-6.09021936240816","214","0.00964598241108206","4.72645241944308","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"196","7.54331974476442","-5.79016298858806","258","0.0104744212131748","0.54574226200475","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"842","7.63176312440169","-5.48196765345276","261","0.0108225984146125","2.06722785540049","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"187","7.00207881722961","-6.27171819973696","255","0.00614421246037525","2.38704816366933","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"229","7.23485311087616","-5.61490402160091","310","0.0277866625383251","5.88681106883062","Lacs","Côte d'Ivoire",0,0,0,0,0,10
"128","6.95460154288445","-5.96759234525926","215","0.00309418779533229","5.62181888133597","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"704","7.4725107813125","-5.63335233391534","272","0.0159909742621298","4.92607463044504","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"578","7.60571844818949","-6.03595962030688","216","0.00895002336881469","2.89611562219891","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"702","7.15129310802868","-6.40628236014815","273","0.00139701947822919","5.77562013919457","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"24","7.12606232794811","-5.85853026363568","177","0.00669318640080542","3.45082599350268","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"652","7.19090271976807","-6.22207053571429","257","0.0143389863871852","3.65654621891416","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"164","7.44809389736356","-6.30834352565533","291","0.00633607366172616","2.11044362429444","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"239","7.06312102710196","-5.38619920864399","202","0.00560309328471391","3.02013252774425","Lacs","Côte d'Ivoire",0,0,0,0,0,10
"287","7.67110143743054","-5.52835973294936","257","0.00829472289267356","4.72874375916266","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"797","7.43751324765235","-6.21528806795162","294","0.0121108738492001","5.44934200515216","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"429","6.93561063314639","-6.26195144615873","245","0.00790486945118986","3.83004745618702","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"16","6.95161725706847","-6.43422612733031","257","0.00509804057223091","5.84308570158598","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"310","7.52378623760527","-6.37426911230839","270","0.012278941443908","5.14560920540619","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"32","6.95541543901608","-6.36721534583522","275","0.0041347895750291","1.16614597900341","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"763","7.65265312511356","-6.31702508439153","312","0.00790186088353008","2.86270259164793","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"816","6.94673388027868","-6.40763885370068","259","0.00788656408788424","3.21049372140783","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"588","7.66106338514042","-6.01479832088738","251","0.0110101642084981","2.25021622779865","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"787","7.62552325405918","-5.70226220638397","190","0.00540950099876397","2.24839652285434","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"739","7.13257349700116","-6.44670586801361","254","0.00507337775546485","4.44171130373509","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"742","7.09567687236721","-5.65939701012396","211","0.00738911425479115","1.21449394983319","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"410","7.45921714449586","-5.87453688755556","295","0.00240777764754414","1.85636382007032","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"850","7.43886974120507","-5.65614142559788","230","0.00629186934806067","4.1431351608285","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"72","7.02106972696767","-6.34632534512623","260","0.00672011584560186","2.32722670598888","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"864","7.65373831995574","-5.64311908749357","194","0.00462256204982199","1.5707963267949","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"373","7.41662324694048","-6.26005235518519","293","0.00820685874410935","4.28639220344327","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"318","6.97142206293816","-6.28691092752532","256","0.00368777778816046","4.60180883720655","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"112","7.65265312511356","-6.05115234809524","259","0.00913732968734283","4.31610527535936","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"528","6.98580089459698","-6.08967676498715","268","0.00797987381539777","0.311213380086573","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"51","7.47196818389141","-5.86314234171429","280","0.00798435020770526","2.97055443048914","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"929","7.06827570260229","-6.43883820540892","258","0.00820458403831552","0.597603334494081","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"368","7.41933623404592","-6.36558755357218","267","0.00895747690379199","4.54502503487688","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"402","7.42991688375713","-5.45348128884958","189","0.000859284028620124","5.03362596441564","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"909","7.64587065734997","-5.95592650070748","252","0.0107820033548812","4.62420658242964","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"651","6.98742868686025","-5.4711157050325","243","0.0416335328118034","5.63607188368397","Yamoussoukro","Côte d'Ivoire",0,0,0,0,0,10
"270","6.97115076422762","-6.43938080282993","270","0.0126191150321952","3.77467653444146","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"149","7.05525336449619","-5.63850700941497","235","0.00781757797573927","5.0668076581572","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"691","7.45975974191694","-6.40139898335903","251","0.00978812869188498","4.68466795858189","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"484","7.13067440602735","-6.02782065899169","221","0.00692393498298271","4.90958381723064","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"686","7.72319078985494","-5.47708427666364","251","0.00336347565784416","4.95680587399948","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"548","7.09730466463047","-6.43910950411943","259","0.00981789222955124","0.707606953391925","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"930","6.95107465964738","-6.4380243092774","257","0.00509804057223091","5.84308570158598","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"458","7.00235011594015","-6.38702015170219","262","0.00643909586912452","1.24927784391108","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"807","7.51239169176243","-6.28501183655178","293","0.0128440355197143","2.52044244292111","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"581","7.44293922186323","-6.29423599270899","283","0.00949612375035452","3.68278499320589","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"329","7.47983584649718","-5.93585039613001","256","0.00749150085896741","3.95353860832861","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"835","7.07668596262914","-6.32190846118065","288","0.00288559494192578","5.43075539714415","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"757","7.66241987869314","-5.60106778736508","234","0.00550230564916639","5.28566690892833","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"290","7.06257842968087","-5.6146327228904","262","0.0112288193114644","5.84621337935988","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"175","6.98552959588644","-6.06281819264701","250","0.00714273018567065","2.24814411675261","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"160","7.3528680499627","-5.90953442121088","260","0.00806357080331578","3.92776244637238","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"382","7.40875558433472","-6.2608662513167","293","0.00820685874410935","4.28639220344327","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"29","6.9413079060678","-6.34469755286319","255","0.00480133722970374","3.88732690195457","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"238","7.51971675694712","-6.00503156730915","239","0.0111436639550048","4.9332919554534","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"731","7.05660985804891","-6.36938573551927","264","0.00665426174441116","4.732776338477","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"4","6.99963712883472","-5.893527797291","202","0.0034596975346501","2.4113173292988","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"234","7.60816013658438","-6.03107624351776","212","0.00454882506394012","2.83810481587237","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"904","6.98335920620209","-6.35961898194104","268","0.00949357339604028","2.60084745732787","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"64","7.33686142604062","-5.89624078439607","254","0.00794256278222572","3.00432251811503","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"625","7.7117962440121","-5.81756415834921","278","0.00890713520262112","1.78565972755624","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"826","7.04006063670574","-6.20525001566289","279","0.00569883021525303","4.92829696364736","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"289","7.50940740594645","-6.42201768535752","272","0.00549709295997345","4.56377806519126","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"348","7.60788883787384","-5.38402881895994","269","0.016785837482362","4.80139504616535","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"649","7.06583401420739","-5.4163133655102","204","0.00856622383261484","3.65522974055827","Lacs","Côte d'Ivoire",0,0,0,0,0,10
"59","7.6814107884312","-6.06905806298866","249","0.0102999916887958","2.1102053219166","Woroba","Côte d'Ivoire",0,0,0,0,0,10
"367","7.53219649763213","-5.99580741115193","238","0.0112311663893849","5.2726776890191","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"611","7.58591364231979","-5.61327622933787","219","0.00692869400249155","5.15768650848737","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"516","7.19280181074188","-6.1382392341678","216","0.00961565049455316","2.29567540758337","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"217","7.02161232438876","-6.40709625627967","289","0.00135694901725201","0.643889757060564","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"809","7.61521390305852","-5.61788830741648","191","0.00261482096345513","4.86866220635461","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"383","7.37619973906946","-5.6821861018065","205","0.011546246135838","3.99435165355109","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,10
"582","7.16702843324022","-6.26005235518519","262","0.00772236618066148","2.81950129822327","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"849","7.04413011736389","-6.43666781572487","289","0.00437565846215193","5.76366717461178","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,10
"571","7.07153128712881","-6.02592156801814","254","0.0032686790114913","2.29698313034771","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"928","7.14478193897563","-6.25245599129101","261","0.0042274309144616","0.831359532206566","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"599","6.94754777641031","-5.51913557679214","208","0.0408770324519847","1.66380000094323","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"568","7.17109791389838","-6.04789676356916","212","0.00816643797561491","1.50430348483588","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"224","7.44022623475779","-5.93340870773545","286","0.00330619412837827","4.87725701468472","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"53","6.94836167254194","-5.54897843494785","295","0.0650430945620429","3.11658163349716","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"180","7.10191674270972","-6.03731611385941","227","0.00395553832465813","5.89596362420887","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"667","7.12769012021137","-5.92445585028874","178","0.00710188201177272","0.785920294696285","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"877","7.06746180647066","-5.41712726164172","201","0.00871218863163063","3.79488203782134","Lacs","Côte d'Ivoire",0,0,0,0,0,11
"189","7.34201610154095","-5.68110090696447","209","0.0100949363782422","4.29745958878733","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,11
"695","7.64180117669181","-6.31295560373394","299","0.0109030466167707","2.85072019132169","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"218","6.9809175178072","-5.58289077376115","496","0.0619173729361605","2.34035587654947","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"22","7.46518571612782","-5.73834493488133","209","0.00784920098644906","1.16201208000364","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"710","7.15454869255521","-5.91468909671051","194","0.00561839341161645","2.49273163619469","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"846","7.20962233079559","-5.99770650212547","199","0.0112687510729098","4.08152014173344","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"197","7.06284972839141","-5.80372792411338","186","0.00713992272755878","3.39139494050781","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"317","7.18276375845176","-6.28039975847317","279","0.00890168318060699","3.00384907875204","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"247","7.07939894973458","-6.13037157156311","301","0.00695743264762202","1.2739938538489","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"502","7.02568180504692","-6.2860970313938","272","0.0086452601047527","2.31136716403607","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"326","7.01727154502006","-5.87833506950265","221","0.0132593979226301","6.0454654548687","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"73","6.95839972483206","-6.13796793545729","308","0.00730945173555048","1.19052600647845","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"377","7.19741388882112","-5.6737758417808","214","0.0131671869032601","5.82367290933721","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"2","7.1458671338178","-6.08967676498715","271","0.00422701647487689","5.54267228105834","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"133","7.22372986374387","-6.03894390612245","193","0.0127971230274042","3.05658554371174","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"316","7.29562402203796","-5.47247219858503","217","0.00991447420544717","5.75153822940687","Lacs","Côte d'Ivoire",0,0,0,0,0,11
"756","7.68412377553664","-6.05196624422676","242","0.00871559101197099","4.17298863252224","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"932","7.085096222656","-6.06797286814664","254","0.00669833447607419","1.8794509781445","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"282","6.99475375204493","-5.5723101240514","511","0.0187600117009705","1.02326885690061","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"293","7.07071739099718","-5.87860636821315","208","0.00451841468866047","5.28330921562111","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"25","7.56339584934466","-5.65776921786092","201","0.0106698569628969","3.78351731581937","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,11
"394","7.02839479215235","-5.94480325357672","252","0.00424947359145387","4.24907229516602","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"119","7.47630896326011","-5.39271037769614","229","0.00480049444195047","3.92790444308561","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,11
"236","6.97549154359632","-5.55033492850038","360","0.0350311693379665","2.15739271500534","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"525","7.64478546250779","-6.03867260741194","236","0.00543297199857134","3.09152374001914","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"573","7.2964379181696","-5.41224388485261","218","0.0114122397684111","3.45623996244065","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,11
"707","7.10517232723624","-5.96270896847014","212","0.0105747813102644","2.07996721008423","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"419","6.98797128428133","-6.16238481940287","307","0.00339408853450882","3.1816008290396","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"937","7.0894370020247","-5.84225234100529","176","0.010875864952813","1.14659275870804","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"276","7.09594817107775","-5.97871559239002","218","0.0040367813262504","1.91351261418519","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"744","7.11710947050017","-5.956740396839","218","0.00833127483096456","0.529694069176567","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"911","6.97467764746469","-5.64474687975661","268","0.0450284547201927","4.53992982416192","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"475","7.09214998913014","-6.15912923487679","266","0.0118456294521349","5.93214371846706","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"285","7.10869921047331","-5.99309442404686","233","0.0134297657770569","3.15170350531119","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"88","7.03002258441562","-5.93910598065608","241","0.0151303323024375","2.57311255951702","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"837","7.02541050633637","-6.14963378000907","301","0.0096473537814106","4.95376254502387","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"390","7.16729973195076","-5.44669882108692","217","0.00529225487050144","3.11592813263169","Lacs","Côte d'Ivoire",0,0,0,0,0,11
"663","7.17652388810925","-6.08397949206651","231","0.0144194640032102","0.0754155260468656","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"253","7.03002258441562","-6.12060481798488","280","0.0180434076678229","2.33450772847343","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
"591","7.45731805352205","-5.56796934468329","250","0.0107415300478688","0.458700311507024","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,11
"666","7.52677052342125","-5.76167662398488","240","0.01067313386338","1.19331993472294","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,11
